title,company,location,description,salary_min,salary_max,contract_type,created,redirect_url,category,specialty
Frontend Engineer,Everfox,"London, UK","Intelligent. Dynamic. Resilient. Everfox, formerly Forcepoint Federal, has been defending the world’s most critical data and networks against the most complex cyber threats imaginable for more than 25 years. As trailblazers in defense-grade, high assurance cyber security, we have been leading the way in developing and delivering innovative cyber security technology. We protect data wherever it resides. Our unwavering dedication and commitment to our customers and the critical missions they serv…",38613,66456,permanent,2025-03-31T12:27:25Z,https://www.adzuna.co.uk/jobs/details/5119759893?utm_medium=api&utm_source=e1ad5111,IT Jobs,frontend
Frontend Engineer,Starling Bank,"London, UK","Hello, we’re Starling - a fully licensed UK bank with the culture and spirit of a fast-moving, disruptive tech company. We’re on a mission to fix banking, and give people a new way to spend, save and manage their money. Our journey started in 2014, and since then we have surpassed 4.2 million accounts (and four account types) with 350,000 business customers. We employ more than 3,000 people across our London, Southampton, Cardiff and Manchester offices. We’re looking for a Front End Engineer to…",51854.02,51854.02,,2025-04-10T16:55:49Z,https://www.adzuna.co.uk/jobs/details/5138929999?utm_medium=api&utm_source=e1ad5111,IT Jobs,frontend
Frontend Designer,Zachary Daniels,"Fareham, Hampshire","Frontend Designer | up to £45k | Hybrid | 10% Pension Contribution | 36 Days Holiday including BH) | Life Insurance |Southampton | Not For Profit Organisation | Outdoor Sports An established and respected national organisation in the outdoor sports and recreational sector is seeking a highly skilled Frontend Designer to join its dynamic Digital Team. This hybrid position is based near Southampton, and offers an opportunity to lead the design and user experience of one of the UK's leading online…",40000,45000,permanent,2025-04-11T18:56:26Z,https://www.adzuna.co.uk/jobs/details/5140730486?utm_medium=api&utm_source=e1ad5111,IT Jobs,frontend
Frontend Manager,Soar,"London, UK","About Us: Soar is a global fintech startup that specializes in financing and investment. Currently headquartered in Saudi Arabia, Soar is growing throughout the region with a mission to help people achieve their financial goals with innovative financial and property investment solutions and tools through its multi-purpose platform, designed to offer a simple and seamless user experience. Role Purpose: We are seeking an experienced and passionate a Frontend Manager with a strong background in Ne…",47114,47114,,2025-04-07T08:31:01Z,https://www.adzuna.co.uk/jobs/details/5133344035?utm_medium=api&utm_source=e1ad5111,IT Jobs,frontend
Frontend Developer,In Technology Group,"Kirkhamgate, Wakefield","Position: Frontend Developer - Wakefield - Hybrid Salary: £37,000 - £39,500 per year Work Model: Hybrid - 2 days per week onsite in Wakefield We're excited to be working with a public sector business based in Wakefield, who are looking to hire a talented Frontend Developer to join their innovative team. This is a hybrid role, offering flexibility. About the Role: As the successful Frontend Developer you will be responsible for completing a variety of tasks after the daily sprints in Agile and S…",37000,39500,,2025-04-01T17:13:00Z,https://www.adzuna.co.uk/jobs/details/5121778091?utm_medium=api&utm_source=e1ad5111,IT Jobs,frontend
Frontend Developer,In Technology Group Limited,"Wakefield, West Yorkshire","Position: Frontend Developer - Wakefield - Hybrid Salary: £37,000 - £39,500 per year Work Model: Hybrid - 2 days per week onsite in Wakefield We're excited to be working with a public sector business based in Wakefield, who are looking to hire a talented Frontend Developer to join their innovative team. This is a hybrid role, offering flexibility. About the Role: As the successful Frontend Developer you will be responsible for completing a variety of tasks after the daily sprints in Agile and S…",35000,35000,,2025-04-02T07:21:52Z,https://www.adzuna.co.uk/jobs/details/5123638365?utm_medium=api&utm_source=e1ad5111,IT Jobs,frontend
Frontend Engineer,Wintermute,"London, UK","About Wintermute Wintermute is one of the largest crypto native algorithmic trading companies in digital assets. We provide liquidity across most cryptocurrency exchanges and trading platforms, a broad range of OTC trading solutions as well as support high profile blockchain projects and traditional financial institutions moving into crypto. Wintermute also has a Wintermute Ventures arm that invests in early stage DeFi projects. Wintermute was founded in 2017 and has successfully navigated indu…",59076.44,59076.44,,2024-12-09T18:02:28Z,https://www.adzuna.co.uk/jobs/details/4969200623?utm_medium=api&utm_source=e1ad5111,IT Jobs,frontend
Frontend Engineer,Wintermute,"London, UK","About WintermuteWintermute is one of the largest crypto native algorithmic trading companies in digital assets. We provide liquidity across most cryptocurrency exchanges and trading platforms, a broad range of OTC trading solutions as well as support high profile blockchain projects and traditional financial institutions moving into crypto. Wintermute also has a Wintermute Ventures arm that invests in early stage DeFi projects.Wintermute was founded in 2017 and has successfully navigated indust…",60005.04,60005.04,,2025-04-11T12:48:59Z,https://www.adzuna.co.uk/jobs/details/5140420644?utm_medium=api&utm_source=e1ad5111,IT Jobs,frontend
Frontend Developer,,UK,"Your technical duty is not building anything from scratch, instead its two things; - Debugging & Refactoring - Correctly implement and connect backend to the frontend For ONLY 4 tasks (part completed), carefully coordinated with our team engineer to get you onboard fast and support with any queries and guide as much as required. DEADLINE - ASAP PRICE - FIXED $35 Tech Specs; -React (Frontend) -NodeJS (Backend) -MongoDB (DB) - AI integration (GPTs, Claude, Gemini etc.) -Git Repo management",33737.49,33737.49,,2025-04-16T15:43:21Z,https://www.adzuna.co.uk/jobs/details/5147440060?utm_medium=api&utm_source=e1ad5111,IT Jobs,frontend
Frontend Engineer,Faculty AI,"London, UK","About Faculty At Faculty, we transform organisational performance through safe, impactful and human-centric AI. With a decade of experience, we provide over 300 global customers with software, bespoke AI consultancy , and Fellows from our award winning Fellowship programme . Our expert team brings together leaders from across government, academia and global tech giants to solve the biggest challenges in applied AI. Should you join us, you’ll have the chance to work with, and learn from, some of…",58230.98,58230.98,,2025-04-02T10:39:48Z,https://www.adzuna.co.uk/jobs/details/5123832745?utm_medium=api&utm_source=e1ad5111,IT Jobs,frontend
