title,company,location,description,salary_min,salary_max,contract_type,created,redirect_url,category,specialty
Backend Developer,In Technology Group Limited,"Leeds, West Yorkshire","SEEKING: Backend Developer for a Software Company based in Leeds Approach: Hybrid. Salary: £60,000 DOE Do you want to join an growing company making waves in their industry? The successful Backend Developer will be responsible for the server-side of our web applications acting as part of a small, yet fast-paced team. As the Backend Developer you will have hands-on experience with object oriented methodologies in PHP and have a n ability to write, optimise and execute SQL queries to extract repo…",60000,60000,,2025-03-13T10:56:01Z,https://www.adzuna.co.uk/jobs/details/5091098231?utm_medium=api&utm_source=e1ad5111,IT Jobs,backend
Backend Developer,Talenttrade,"London, UK",Are you a skilled Backend Developer looking for an exciting short-term contract? My client a B2B/B2C Content Marketing expert has embarked on a ground Backend Developer x 2 Duration: 3 Months Location: Remote / London hybrid Rate: £500 – 580 per day inside IR35 Python / Fast API / Azure / Microservices / Generative AI and LLM are nice to have although not mandatory Are you a skilled Backend Developer looking for an exciting short-term contract that could convert to permanent employment? My clie…,130000,150800,contract,2025-04-04T05:38:21Z,https://www.adzuna.co.uk/jobs/details/5128566480?utm_medium=api&utm_source=e1ad5111,IT Jobs,backend
Backend Developer,Bloom App Ltd,"Battersea, South West London","Overview We are on a mission to provide Career Coaching & Mentoring to everyone at work. You can read more about what we do on our LinkedIn , watch an overview of our product or read what the press has been saying . About the Role We are looking for a Mid-Level Backend Engineer to join our growing team. You will be responsible for building and maintaining the backend infrastructure that powers our platform, ensuring scalability, performance, and security. This is an exciting opportunity to cont…",73375.56,73375.56,,2025-03-28T11:32:20Z,https://www.adzuna.co.uk/jobs/details/5115572304?utm_medium=api&utm_source=e1ad5111,IT Jobs,backend
Backend Developer,Finitas,"Bristol, South West England","Backend Software Engineer | Bristol | £50 - 70,000 (doe) Are you a talented and motivated Backend Software Engineer looking for an exciting opportunity to work on mission-critical financial systems? As a Backend Software Engineer, you will play a crucial role in building and maintaining the software systems that support our middle and back-office operations. You will be responsible for ensuring the accuracy of financial data, facilitating risk monitoring, and streamlining compliance and trade r…",50000,70000,permanent,2025-04-09T16:33:37Z,https://www.adzuna.co.uk/jobs/details/5137236814?utm_medium=api&utm_source=e1ad5111,IT Jobs,backend
Backend Engineer,Harnham - Data & Analytics Recruitment,"London, UK","Job Title: Backend Engineer (Python, Azure) - AI Platform Location: London Company: Media Start-up About Us: The company is a fast-growing media startup on a mission to revolutionize the way content is created, consumed, and shared. Their team is working on groundbreaking AI-driven products that will reshape the media landscape, and they need talented individuals to help bring these ideas to life. If you're passionate about building scalable, cutting-edge technology and excited about the potent…",104000,156000,contract,2025-03-26T20:03:39Z,https://www.adzuna.co.uk/jobs/details/5112699763?utm_medium=api&utm_source=e1ad5111,IT Jobs,backend
Backend Developer,Busy Bee Recruitment,"Duxford, Cambridge","Backend Developer Location: Duxford, Cambridgeshire Hours: 9:00am – 5:30pm – Hybrid with 3 days per week in the office Salary: ££Competitive Benefits: 22 days holiday per annum rising by 1 day per full year employed until 25 days holiday have been awards  8 bank holidays, hybrid working, salary sacrifice pension plan, critical illness, group life cover, company bonus scheme, employee assistance programme, employee benefits platform, international football tournament. Duration: Permanent Our cli…",52538.46,52538.46,permanent,2025-04-14T16:15:07Z,https://www.adzuna.co.uk/jobs/details/5144185936?utm_medium=api&utm_source=e1ad5111,IT Jobs,backend
Backend Engineer,Spotify,UK,"We are looking for Backend Engineers to join our Advertising Product & Technology organization. You will work directly on an array of product features that drive the optimal user experience for our ads. This includes developing and improving ad serving functionalities and optimizing ad placement to maximize engagement and revenue. You will collaborate with our cross-functional teams to ideate, develop, and own complex technical solutions on our ad services technology platforms. We're seeking a …",47403.66,47403.66,permanent,2025-03-20T00:48:45Z,https://www.adzuna.co.uk/jobs/details/5101878229?utm_medium=api&utm_source=e1ad5111,IT Jobs,backend
Backend Engineer,Cogna,UK,"At Cogna, we're working hard to solve the productivity crisis. Lagging productivity is the biggest barrier to economic growth and a major obstacle to addressing our most important issues, such as climate change, healthcare, and social equality. But it’s not a single problem that can be tackled with a silver-bullet solution, it’s the accumulation of millions of highly specific, context-driven challenges across every facet of every organisation that have to be addressed on their own terms. Cogna …",68212.59,68212.59,,2024-12-11T11:18:06Z,https://www.adzuna.co.uk/jobs/details/4971793586?utm_medium=api&utm_source=e1ad5111,IT Jobs,backend
Backend Developer,Quinyx,"Clerkenwell, Central London","Do you want to help us unleash the secret to how happy employees create a happy business? We are an innovative, agile, and continuously growing modern tech company on a path to improving the work lives of millions around the world. We develop workforce management solutions - software that makes scheduling and time reporting more smooth and more flexible for almost a million users worldwide We value passion, quality, innovation, trust, and collaboration . You’ll be given the opportunity to make …",53928.29,53928.29,,2024-10-22T22:40:11Z,https://www.adzuna.co.uk/jobs/details/4910712437?utm_medium=api&utm_source=e1ad5111,IT Jobs,backend
Backend Engineer,Gendo,"London, UK","Location: London or Bristol (3 days a week in-office) About Gendo Gendo is a revolutionary, browser-based AI platform designed to empower architects and designers to generate accurate, high-quality visual representations of their designs in seconds, not days - a huge improvement on existing workflows. Within 18 months of founding we built an alpha product, beta product and, in summer of this year, launched our early-access product publicly. Today this product has thousands of users across many …",60949.99,60949.99,,2025-04-03T16:27:44Z,https://www.adzuna.co.uk/jobs/details/5126489260?utm_medium=api&utm_source=e1ad5111,IT Jobs,backend
