title,company,location,description,salary_min,salary_max,contract_type,created,redirect_url,category,specialty
Marketing Manager,Simplyhealth,"Andover, Hampshire","We’re not just your average health company; we’re aiming to revolutionise access to healthcare in the UK by offering innovative health and wellbeing solutions that are affordable, accessible, and effective. From preventive care to comprehensive medical support, we aim to empower individuals to take charge of their health, inspiring them to make the most of their wellbeing. Added to that we’re the first health insurer in the UK to be awarded B-Corp status in recognition of our significant achiev…",60000,70000,,2025-04-16T13:29:24Z,https://www.adzuna.co.uk/jobs/land/ad/5147345745?se=Bu4TejEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=EF886885C885ED474424DFC1B7290E3FB0C27EC0,"PR, Advertising & Marketing Jobs",marketing
Marketing Administrator,HAYS,"Darlington, County Durham","Marketing, administration Your new companyMy client is a well-known, national brand who have a fantastic reputation for style and innovation.They are currently seeking a Marketing Administrator to provide support to their established, dynamic Marketing Team. This really is an outstanding opportunity for the right individual to join a forward-thinking organisation and become part of something exciting. Your new roleResponsible for supporting the Marketing Team and ensuring the smooth running of …",23000,25000,,2025-04-11T16:41:48Z,https://www.adzuna.co.uk/jobs/land/ad/5140567353?se=Bu4TejEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=805CDA0986F8106D1F26167A24094804FA928783,"PR, Advertising & Marketing Jobs",marketing
Head of Sales & Marketing,HAYS,"Lincoln, Lincolnshire","Head of Sales & Marketing | Lincoln | c.£75,000  Car Allowance  Bonus | Lead Growth in Global markets Head of Sales and MarketingLocation: Lincoln Salary: £70,000 - £75,000 base  20% bonus  £5,400 car allowance Lead Growth in Global Markets Are you a strategic sales leader who thrives in the fast-paced, hands-on world of an SME rather than the layered structure of a corporate giant? Hays in Lincoln is exclusively partnering with an innovative client to recruit a Head of Sales and Marketing to d…",70000,75000,contract,2025-03-18T18:51:59Z,https://www.adzuna.co.uk/jobs/land/ad/5099292376?se=Bu4TejEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=F5A953061F5816C4463CF067DAAB80CF8DC214D4,Sales Jobs,marketing
Marketing Manager - Content & Services,Forvis Mazars,"Penn Fields, Wolverhampton","Forvis Mazars cares about your career progression, offering individually designed career paths that help you pursue your interests, match your changing needs, and explore your true potential. We work with diverse, prestigious clients across a range of sectors and geographies, giving you the opportunity to constantly update and grow your skills for lifelong professional development. About the team Our Business Services team is a collective of creative, strategic, forward-thinking business enable…",37696.02,37696.02,,2025-03-24T14:43:04Z,https://www.adzuna.co.uk/jobs/land/ad/5108875903?se=Bu4TejEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=06C5D1FB55085DB6095B23E0CEB65AA3F396A295,"PR, Advertising & Marketing Jobs",marketing
Marketing Manager - Content & Services,Forvis Mazars,"Bermuda Park, Nuneaton","Forvis Mazars cares about your career progression, offering individually designed career paths that help you pursue your interests, match your changing needs, and explore your true potential. We work with diverse, prestigious clients across a range of sectors and geographies, giving you the opportunity to constantly update and grow your skills for lifelong professional development. About the team Our Business Services team is a collective of creative, strategic, forward-thinking business enable…",37191.56,37191.56,,2025-03-24T14:42:59Z,https://www.adzuna.co.uk/jobs/land/ad/5108875756?se=Bu4TejEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=3164E0C3D977F0042233A7D94ED1044DCAD2EA41,"PR, Advertising & Marketing Jobs",marketing
Marketing Manager - Content & Services,Forvis Mazars,"Birmingham, West Midlands","Forvis Mazars cares about your career progression, offering individually designed career paths that help you pursue your interests, match your changing needs, and explore your true potential. We work with diverse, prestigious clients across a range of sectors and geographies, giving you the opportunity to constantly update and grow your skills for lifelong professional development. About the team Our Business Services team is a collective of creative, strategic, forward-thinking business enable…",39745.73,39745.73,,2025-03-19T13:46:49Z,https://www.adzuna.co.uk/jobs/land/ad/5101164746?se=Bu4TejEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=82C2A7F5738263A2057EA671242686FD6CF9842A,"PR, Advertising & Marketing Jobs",marketing
Marketing Manager,Airbus Protect Limited,"Bristol, South West England","Job Description: Are you a seasoned B2B marketeer familiar with security topics? Elevate your career by joining Airbus Protect, a subsidiary of Airbus delivering risk management services to improve the level of safety, cybersecurity and sustainability of our customers. As part of our marketing and communications team, you will work in a dynamic, transnational team to generate leads and increase our visibility. Your role would involve replacing our UK marketing lead during her maternity leave wi…",52052.11,52052.11,contract,2025-04-14T03:15:22Z,https://www.adzuna.co.uk/jobs/land/ad/5143741563?se=Bu4TejEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=F84C624E54C53E2428502B61755B94B17A0DF5AD,"PR, Advertising & Marketing Jobs",marketing
Marketing Executive,Get Recruited  Ltd,"West Harnham, Salisbury","MARKETING EXECUTIVE SALISBURY Up to £27,000  TRAINING & DEVELOPMENT THE OPPORTUNITY: We're exclusively recruiting on behalf of leading and highly successful business who is looking to expand their operation due to the continued success of the company. After a record breaking year in 2024, including the opening of several new sites, thy are looking to expand their Marketing team. If you are an experienced Digital Marketing Executive, Marketing Executive, Campaign Marketing Executive, Digital Mar…",26000,26000,permanent,2025-04-05T13:32:28Z,https://www.adzuna.co.uk/jobs/details/5131042672?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",marketing
Marketing Executive,Get Recruited  Ltd,"Yorkshire And The Humber, UK","MARKETING EXECUTIVE YORK UPTO £30,000  GREAT CULTURE  BENEFITS THE OPPORTUNITY: Our client is seeking a Marketing Executive to join their dynamic team. This role is ideal for a marketing professional with a strong digital skillset, a flair for content creation, and a proactive mindset. This is a great opportunity for someone from a Marketing Executive, Digital Marketing Executive, Marketing, Social Media, Marketing Assistant or similar role. REQUIREMENTS: Proven experience in a marketing execut…",30000,30000,permanent,2025-04-11T13:48:18Z,https://www.adzuna.co.uk/jobs/details/5140477679?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",marketing
Marketing Manager,Symmetric Recruitment Ltd,"Barnstaple, Devon","Marketing Manager Barnstaple, North Devon | Full Time, Permanent Salary: From £50,000  Performance Bonus & Benefits Option to move to a condensed 4-day working week after probation Ready to take ownership of marketing for an established market leader in the luxury brand space? This is a rare opportunity to step into a senior marketing role with a globally recognised design-led brand admired for its craftsmanship, creativity, and commitment to excellence. Operating at the top end of their market…",50000,50000,permanent,2025-04-20T10:04:39Z,https://www.adzuna.co.uk/jobs/details/5154273731?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",marketing
Marketing Manager,Meridian Business Support,"Smithincott, Cullompton","Marketing Manager The Opportunity: As a seasoned Marketing Manager , your role will be to drive the brand awareness of this well respected supplier to the defence sector. This well established firm of manufacturing engineers have customers throughout the UK and overseas. Your creative flair, energy and enthusiasm will be fully relied upon in this 360 Marketing and Communications role. Whilst the whole business supports the sales and marketing function, this a stand-alone Marketing Managers posi…",50000,50000,permanent,2025-04-19T10:08:05Z,https://www.adzuna.co.uk/jobs/details/5152950445?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",marketing
Marketing Manager,Freight Personnel,"Blackburn, Lancashire",We are now recruiting for a strategic and creative Marketing Manager to drive their network of over 160 franchise partners through lead generation and campaign collateral to continue the group's accelerated growth. The main focus is to align campaign verticals that drive engagement throughout the conversion funnel for our franchise networks. Each campaign vertical will provide a specific product and service collateral targeting B2B and B2C customers for the network to capitalise from. This role…,40000,40000,permanent,2025-04-12T09:46:48Z,https://www.adzuna.co.uk/jobs/details/5141915650?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",marketing
Marketing Lead,Cottrell Moore Limited,"Wherstead, Ipswich","Marketing Lead Join Our Team in Suffolk Location: Wherstead, Suffolk Salary: £39,000 - £42,000 (including bonus) Benefits Competitive Salary:£39,000 - £42,000 (including bonus) 28 days holiday includingbank holidays Extra day off each year you work for us Free parking and beautiful office location in Suffolk Clear KPIs to help you thrive Role Overview As the Marketing Lead, youll drive digital marketing for theleisure brands. Youll manage PPC campaigns, create engaging content, optimise SEO, an…",40000,40000,permanent,2025-04-01T17:07:45Z,https://www.adzuna.co.uk/jobs/details/5121750674?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",marketing
Marketing Coordinator,Gleeson Homes,"Burn Banks, Penrith","Job Introduction The role of the Marketing Coordinator is to assist the regional Sales team, RMD and National Marketing Manager in executing the marketing strategy and Community Matters programme, as well as coordinating customer communications, to support the region's business objectives and continued growth. There will also be elements in supporting other departments in the region occasionally. Main Responsibilities • Support the regional Sales team and National Marketing Manager amassing qua…",32836.93,32836.93,permanent,2025-04-12T01:45:11Z,https://www.adzuna.co.uk/jobs/details/5141493435?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",marketing
Growth Marketing Manager,Verisure,"Victoria, South West London","We are Verisure, a leading provider of monitored smart alarms and cameras for homes and small businesses. We deliver peace of mind to over 5.5 million customers worldwide. For more than 35 years, we have supported our customers with innovative, reliable technology and an immediate human response. Thanks to our employees best-in-class service, Verisure customers are among the most satisfied and loyal in the industry. As the fastest-growing security company in Europe and Latin America, we hold th…",41271.32,41271.32,permanent,2025-03-19T15:57:50Z,https://www.adzuna.co.uk/jobs/details/5101302488?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",marketing
Marketing Manager,MCS Group,"Belfast, Northern Ireland","Marketing Manager Belfast / Hybrid £35k - £40k MCS Group are delighted to be working alongside a growing Belfast based consultancy company to recruit a dynamic Marketing Manager to help refine and deliver the marketing plan across Europe. The successful candidate will have excellent communication and organisational skills with experience in B2B marketing, SEO and CRM systems. You will be responsible for adopting, refining, and delivering the Europe marketing plan in line with the go-to-market s…",40000,40000,,2025-04-02T07:09:28Z,https://www.adzuna.co.uk/jobs/land/ad/5123613240?se=Bu4TejEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=7F23287DFB682D5A5597D3987AF038CED94F62CB,"PR, Advertising & Marketing Jobs",marketing
Marketing Coordinator,Kingspan Water & Energy Ltd,"Craigavon, Northern Ireland","Are you a creative and results-driven marketing professional looking for an exciting opportunity to make an impact? We are seeking a Marketing Coordinator to join our Safe Storage team and play a key role in driving our B2B and B2C marketing initiatives. About the Role As a Marketing Executive, you will support the Safe Storage Marketing Team across a variety of marketing activities, including digital marketing, lead generation, event planning, communications, research, content creation, and br…",28125.14,28125.14,,2025-03-26T05:53:04Z,https://www.adzuna.co.uk/jobs/land/ad/5111825294?se=Bu4TejEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=6E0D403EBC95C020168B078F254A5EE3C37EB1F6,"PR, Advertising & Marketing Jobs",marketing
Marketing Executive,MCS Group,"Cookstown, Northern Ireland","Marketing Executive £25-27k Cookstown I am delighted to be working alongside a fast-growing, Saas company based in Cookstown to recruit a Marketing Executive to join the team and support with the company marketing initiatives. This is an excellent opportunity for someone looking to build a long-term career in marketing, gaining hands-on experience in a global setting with plenty of opportunities to grow and develop. With plenty of opportunities for training and development to enhance your marke…",28000,28000,,2025-03-27T05:55:01Z,https://www.adzuna.co.uk/jobs/land/ad/5113087004?se=Bu4TejEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=0758FD53531DDFDE52D23DA9CFE491B2D8741D1C,"PR, Advertising & Marketing Jobs",marketing
Marketing Manager,MCS Group,"Belfast, Northern Ireland","Marketing Manager Salary £ 32,000-£35,000 Belfast Based I am delighted to be working alongside an innovative, Belfast based Retail company to recruit a Marketing Manager to join their growing team and make an impact in an evolving and growing the business through marketing efforts The successful individual will have experience in marketing, social media, email campaigns, content creation, and events. If you thrive in a fast-paced, creative environment, with a strong focus on driving results thi…",35000,35000,,2025-03-27T05:55:01Z,https://www.adzuna.co.uk/jobs/land/ad/5113087024?se=Bu4TejEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=ECFED48ED6E03DE6407B69874BDC4D3D79CBEBF0,"PR, Advertising & Marketing Jobs",marketing
Marketing Executive,WR Group Limited trading as Webrecruit,"Carrickfergus, Northern Ireland","Marketing Executive Carrickfergus, Co. Antrim The Company An independent fashion house boasting 100 years heritage, our clients brand portfolio includes leading menswear brands as well as a best-in-class schoolwear brand. With the companys long-established strength and success rooted in an unmatched commitment to product quality and exceptional customer service across all channels, their future vision is now focussed on connected retail, and the creation of a seamless experience for customers e…",70000,70000,permanent,2025-03-29T05:36:34Z,https://www.adzuna.co.uk/jobs/land/ad/5117493503?se=Bu4TejEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=51C0F6F93E9B56FFB892BA35DD714AEE645220B5,"PR, Advertising & Marketing Jobs",marketing
Marketing Manager,Haughey Recruitment,"Armagh, Northern Ireland","As a result of continued growth combined with ambitious plans for future growth, our established client are currently recruitng aMarketing Manager to join their team. With the full support of management, the successful candidate will have responsibility for developing a marketing strategy aimed at increasing the company presence within their sector and growing their market share. This is an exciting opportunity to be part of a successful company playing a vital role in helping to acheive their …",40000,40000,,2025-04-03T07:12:47Z,https://www.adzuna.co.uk/jobs/land/ad/5125971217?se=Bu4TejEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=3A0B141431C3F2C61157699240B432AFD98E7679,"PR, Advertising & Marketing Jobs",marketing
Marketing Executive,Randox Laboratories,"Crumlin, County Antrim","Marketing Executive (Job Ref: 25N/MKEX) Randox Laboratories continues to develop disruptive innovations in Diagnostics and Healthcare globally. We are proud to have been named the Number 1 company in Northern Ireland for the second consecutive year in the Belfast Telegraph Top 100 Companies List for 2024. Our staff are at the heart of everything we do and achieve. We have exciting new career opportunities for a Marketing Executivewithin our Marketing team. Location: Randox Laboratories, 55 Diam…",30000,30000,permanent,2025-04-02T07:09:27Z,https://www.adzuna.co.uk/jobs/land/ad/5123613076?se=Bu4TejEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=D3F0AA38E52752119CC9B3E4383422B01BBD2B03,"PR, Advertising & Marketing Jobs",marketing
Marketing Assistant,Eakin Healthcare Group,"Coleraine, Northern Ireland","At Eakin Healthcare we put our patient at the heart of everything we do. Fifty years ago, it all started with one mans mission: pharmacist, Tom George Eakin. He saw his patients struggling with leaking urostomy pouches and decided enough was enough. He got to work and formulated what would become the game-changing, eakin Cohesive seal. Fast forward to today, and were still keeping it in the family. Weve grown a lot since then, both organically and through acquisitions. We now have a team of ove…",24000,24000,,2025-04-04T07:08:00Z,https://www.adzuna.co.uk/jobs/land/ad/5128718367?se=Bu4TejEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=2A204F5B1E20BAE92E3F0846A432F5E9B11A10C6,"PR, Advertising & Marketing Jobs",marketing
Business and Marketing Internships,Intern Abroad HQ,UK,"- Choose from 52 internship programmes in Business, Marketing, Tourism, and Finance fields including Accounting, Business and Commerce, Business and Marketing, Events Management, Business Development, Finance, Hospitality Hotel Management, PR, Microfinance, Real Estate, Retail, Tourism, and more. - Explore internships in 33 global locations, including Greece, Spain, Belize, Bali, Costa Rica, Morocco, New Zealand, Japan and, the USA. - Our internships are completely customisable. Choose to inter…",28981.5,28981.5,contract,2025-01-01T01:19:38Z,https://www.adzuna.co.uk/jobs/land/ad/4993377039?se=Bu4TejEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=DEEB8D37805DF64F98D479F4BE3CEF3C25D1544C,"PR, Advertising & Marketing Jobs",marketing
Digital Marketing Executive,Mixxos,"Lawrence End, Luton","Digital Marketing Executive Luton Full time, Monday Friday £28,000-£33,000 per year We're looking for a motivated and enthusiastic individual to join our clients growing team and get hands-on with all things marketing. If you're full of ideas, and excited to be part of a supportive and ambitious company, this is your chance to grow with them and build something great from the ground up. You'll work closely with our dynamic marketing and eCommerce team to bring our digital strategy to life creat…",30000,30000,permanent,2025-04-19T10:08:05Z,https://www.adzuna.co.uk/jobs/details/5152950448?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",marketing
Senior Marketing Manager,CP Media ltd,"Dean Clough Industrial Park, Halifax","The Company CP Media Group are the UKs fastest growing outdoor media company. We provide Outdoor Advertising to businesses ranging from SMEs to global brands, through a varied media portfolio ranging from local bus and roundabout advertising to coverage across UK airports, London buses and Wembley Stadium. CP Media feature in the Top 100 fastest growing founder-owned businesses in the UK and have been consecutively awarded the Ward Hadaway Fastest 50 growing companies in Yorkshire and the Corpo…",45000,45000,permanent,2025-04-07T17:30:51Z,https://www.adzuna.co.uk/jobs/details/5133648618?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",marketing
Marketing Account Manager,Get Recruited  Ltd,"Liverpool, Merseyside","MARKETING ACCOUNT MANAGER LIVERPOOL - HYBRID UPTO £60,000  EXCELLENT BENEFITS AND CULTURE THE OPPORTUNITY: Get Recruited are recruiting on behalf of a professional services company who are looking for a Marketing Account Manager to join their team. As the Account Manager, you will act as the main point of contact and work closely with senior stakeholders and coordinate with specialists across marketing, business development and other teams to ensure a consistent service. This is a great opportu…",60000,60000,permanent,2025-04-17T14:01:04Z,https://www.adzuna.co.uk/jobs/details/5149652134?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",marketing
Performance Marketing Executive,Rocking Zebra,"Normanton, West Yorkshire","Performance Marketing Executive ?? Location: Swindon (Hybrid) ?? Salary: Up to £40,000 Are you looking to take the next step in your digital marketing career? Do you have a passion for data, analytics, and performance marketing? If you have hands-on experience in digital marketing, including paid media, eCommerce, and SEO, this could be the perfect opportunity for you About the Role As a Paid Marketing Executive, youll take a key role in the planning, execution, and optimization of paid digital…",40000,40000,permanent,2025-03-31T01:02:20Z,https://www.adzuna.co.uk/jobs/details/5119302920?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",marketing
Marketing Manager - Hillsborough,GRAHAM,UK,"About The Role Marketing Manager - Permanent Opportunity Reporting to: Group Marketing and Internal Communications Location: Hillsborough, NI Contract : Full time, Permanent Benefits: Car Allowance, Pension Scheme, Subsidised Medical Cover, Life Assurance Scheme, 35 days annual leave  more Job Summary We are excited to announce that we have an opening for an experienced Marketing Manager to join our Central team in Hillsborough. The successful individual will oversee the day-to-day marketing ac…",35282.08,35282.08,permanent,2025-04-19T02:14:23Z,https://www.adzuna.co.uk/jobs/details/5152556988?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",marketing
Events & Marketing Executive,Ecruit,"Dalwhinnie, Highland","Events & Marketing Executive – Competitive Salary – Highlands, Scotland, PH19 1AE The Role Do you thrive in a creative environment, bringing fresh ideas to marketing and events? Do you have the skills to manage social media and deliver high-quality events that engage and inspire? We are looking for an Events & Marketing Executive to join our dynamic team at Ben Alder Estate. This is a varied and exciting role where you'll manage our online presence, coordinate estate events, and develop brand p…",28380.87,28380.87,permanent,2025-03-21T11:51:58Z,https://www.adzuna.co.uk/jobs/details/5104426712?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",marketing
Digital Marketing Apprentice,Baltic Apprenticeships,"Seaton, Seaham","Marketing and Communications Apprentice IPS Flow Systems is a leading supplier of specialist piping and flow control solutions. With over 30 years of industry experience, they are known for their expert technical support, product quality, and commitment to customer satisfaction. From industrial piping to cutting-edge e-commerce solutions, their company is continuously evolving, and their people are at the heart of everything they do. Joining IPS means being part of a company that values integri…",20000,20000,,2025-04-20T06:03:14Z,https://www.adzuna.co.uk/jobs/details/5154165855?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",marketing
Brand and marketing executive,Kidney Research UK,"Peterborough, Eastern England","Brand and marketing executive Salary: £26,000 - £29,000 depending on experience Location: Contracted to our Peterborough office with the flexibility for hybrid working Hours: Full time, 37.5 hours per week Benefits: We want all our employees to feel valued and engaged and are committed to offering a positive working culture along with a good work-life balance. As well as ensuring they pay their employees fairly, they offer the following benefits: Flexible working, Generous annual leave, Private…",28000,28000,permanent,2025-04-18T14:04:42Z,https://www.adzuna.co.uk/jobs/details/5151633349?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",marketing
PPC Marketing Specialist,Digital Appointments,"Kingsland, Shrewsbury",Are you an experienced PPC Marketing specialist living within reasonable commuting distance of Shrewsbury looking for a great hybrid opportunity? This well-established and highly regarded business services group based in Shrewsbury are seeking an experienced PPC Marketing Specialist to join their growing team The Opportunity: We are seeking a highly motivated and experienced PPC Specialist to join the established marketing team in Shrewsbury. This is a fantastic opportunity for a skilled paid s…,35000,35000,permanent,2025-04-03T13:25:04Z,https://www.adzuna.co.uk/jobs/details/5126232084?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",marketing
Marketing,"Shanghai Ranglei Intelligent Technology Co., Ltd","London, UK","Job Description: We are seeking a creative and strategic Marketing Specialist to join our marketing team. The ideal candidate will play a key role in developing and executing marketing campaigns, managing social media platforms, and conducting market research to support the company’s business goals. This position offers an exciting opportunity for an individual with a strong background in marketing to make a significant impact. Responsibilities: Develop and execute marketing strategies and camp…",30,75,permanent,2025-04-09T10:13:35Z,https://www.adzuna.co.uk/jobs/details/5137002076?utm_medium=api&utm_source=e1ad5111,Manufacturing Jobs,marketing
Marketing Product Specialist,Freight Personnel,"Blackburn, Lancashire","We are now recruiting for a Marketing Product Specialist to join a dynamic and fast-growing company that operates multiple brands as part of a worldwide group of companies, mainly within the shipping, logistics, and print industries. Their network spans the UK and the Republic of Ireland The Role We are now seeking a creative, detail-oriented, and organised Marketing Product Specialist to join the team at their location near Accrington. This role will focus on delivering high-quality product an…",28000,28000,permanent,2025-04-04T05:37:27Z,https://www.adzuna.co.uk/jobs/details/5128565486?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",marketing
Product Marketing Executive,Technical Placements,"Hay-A-Park, Knaresborough",Exciting opportunity for a Product Marketing Executive to join a global environment improvement product company. Knaresborough near Harrogate / Leeds area - Hybrid working options. We're looking for a driven and ambitious individual to join the Product Portfolio team as a Product Marketing Executive. This is an exciting opportunity for someone with drive and determination looking to gain marketing exposure to a global business across both B2B and B2C environments. Great career development prosp…,30000,30000,permanent,2025-03-13T19:49:35Z,https://www.adzuna.co.uk/jobs/details/5091847307?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",marketing
Head of Marketing,In Technology Group Limited,"Halifax, West Yorkshire","SEEKING: Head of Marketing for a leading agency Salary: £50,000 DOE plus Training, Progression, and Benefits Do you want to join a growing company making waves in the industry? My client is looking for a talented Head of Marketing who loves to manage people and has great people skills The successful candidate will be involved in the day to day marketing of the agency including digital campaigns such as Linkedin etc. Requirements:  People skills  Process driven  LinkedIn campaigns Benefits:  Soc…",50000,50000,permanent,2025-04-04T13:44:56Z,https://www.adzuna.co.uk/jobs/details/5129255351?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",marketing
Marketing Executive,Get Recruited  Ltd,"West Harnham, Salisbury","MARKETING EXECUTIVE SALISBURY Up to £30,000  TRAINING & DEVELOPMENT THE OPPORTUNITY: We're exclusively recruiting on behalf of leading and highly successful business who is looking to expand their operation due to the continued success of the company. After a record breaking year in 2024, including the opening of several new sites, thy are looking to expand their Marketing team. If you are an experienced Digital Marketing Executive, Marketing Executive, Campaign Marketing Executive, Digital Mar…",30000,30000,permanent,2025-03-19T19:52:56Z,https://www.adzuna.co.uk/jobs/details/5101493962?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",marketing
Marketing Executive,Groomfield Recruitment,"Binfield, Bracknell","Are you ready to take the next step in your marketing career? Our client is seeking a Marketing Executive for a 1-year contract, based in Bracknell with a hybrid working model. This role involves leading marketing initiatives and collaborating with key stakeholders to drive growth in the retail district. Pay rate: £17.93 - £22.41 per hour Flexible working: Hybrid model with one day per week in the office, 37.5 Hours Per Week Career growth: Opportunity to work with top-tier brands and marketing …",46612,46612,contract,2025-04-15T22:17:33Z,https://www.adzuna.co.uk/jobs/details/5146528114?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",marketing
Marketing Manager,Capital Outsourcing Group Limited,"Fulford, York",An exciting time to join an expanding company as their new Marketing Manager. This is office based Monday to Friday 9am to 5.30pm with free on site parking. The Marketing Manager will mentor and develop one team member and also:- Market the products and services of the company to customers and potential customers so as to create sales opportunities. Measure marketing results and adjust the marketing plan accordingly. Monitor competitor marketing activity. Promote the businesswithin the local co…,45000,45000,permanent,2025-04-02T05:45:57Z,https://www.adzuna.co.uk/jobs/details/5123404244?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",marketing
Marketing Manager,In Technology Group Limited,"Halifax, West Yorkshire","SEEKING: Digital Marketing Manager for a leading agency Salary: £35,000 DOE plus Training, Progression, and Benefits Do you want to join a growing company making waves in the industry? My client is looking for a talented Digital Marketing Manager who loves to manage people and has great people skills The successful candidate will be involved in the day to day marketing of the agency including digital campaigns such as Linkedin etc. Requirements:  People skills  Process driven  LinkedIn campaign…",40000,40000,permanent,2025-03-13T23:22:27Z,https://www.adzuna.co.uk/jobs/details/5092237317?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",marketing
Marketing Executive,Aspire Recruitment,"Ormskirk, Lancashire","Job Title: Marketing Executive Location: Ormskirk Office Based Employment Type: Permanent Salary: Circa £26,000 per annum Working Hours: MondayFriday, 9:00 am 5:30 pm Overview Join Distant Journeys as a Marketing Executive , ideal for those passionate about travel and eager to grow their marketing career. Supporting the Marketing Manager and Head of Marketing , you'll work across various offline marketing channels , including brochure production, direct mail, advertising, PR, and events , to dr…",26000,26000,permanent,2025-03-11T22:35:01Z,https://www.adzuna.co.uk/jobs/details/5087882428?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",marketing
Marketing Manager,WALLACE HIND SELECTION LIMITED,"Brownsover, Rugby","As a Marketing Manager, connecting people, products, and markets is your forte. Predominantly based in Wellingborough, in this Marketing Manager role you will drive activity forward for the UK and Europe, as well as collaborating with the wider global group. Our industrial components are integral to the telecoms, automotive and aerospace industries BASIC SALARY: Up to £45,000 BENEFITS: · Annual profit share · 25 days annual leave plus bank holidays · Pension contributions LOCATION: This is a hy…",45000,45000,permanent,2025-04-09T14:00:01Z,https://www.adzuna.co.uk/jobs/details/5137145093?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",marketing
Marketing Manager,WALLACE HIND SELECTION LIMITED,"Far Cotton, Northampton","As a Marketing Manager, connecting people, products, and markets is your forte. Predominantly based in Wellingborough, in this Marketing Manager role you will drive activity forward for the UK and Europe, as well as collaborating with the wider global group. Our industrial components are integral to the telecoms, automotive and aerospace industries BASIC SALARY: Up to £45,000 BENEFITS: · Annual profit share · 25 days annual leave plus bank holidays · Pension contributions LOCATION: This is a hy…",45000,45000,permanent,2025-04-10T14:05:59Z,https://www.adzuna.co.uk/jobs/details/5138704534?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",marketing
Marketing Coordinator,In Technology Group Limited,"Harlow, Essex","Job Title: Marketing Coordinator Industry: Manufacturing Location: Harlow ( On-site) Salary: Up to £45k ( DOE) No sponsorship provided for this role About the Company: Are you a dynamic and creative marketing professional looking to take the next step in your career? A UK-leading manufacturer is on the lookout for an experienced Marketing Coordinator to lead and inspire our Creative and Social Media sub-teams . This is a fantastic opportunity to shape innovative campaigns, drive brand engagemen…",45000,45000,permanent,2025-03-26T12:18:38Z,https://www.adzuna.co.uk/jobs/details/5112115835?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",marketing
